user_id,article_1,article_2,article_3,article_4,article_5
234746,160417,162655,158536,336223,272143
234747,272143,166581,160974,225055,198659
234748,8393,9969,10587,162655,158536
234749,206744,207731,202383,205876,206661
234750,162655,64329,156560,158536,199198
234751,358109,162655,225463,214800,300470
234752,160974,225463,162655,202557,16129
234753,160974,160417,158536,199198,272143
234754,273545,357432,160974,226595,160417
234755,289090,161506,162655,199198,234267
234756,57889,57887,57888,57886,59644
234757,106790,357838,75706,123909,358109
234758,166581,253363,199198,54259,38805
234759,168623,354241,355771,354873,276970
234760,234698,336221,338340,48403,277107
234761,160417,160974,124748,272143,156560
234762,31836,168623,336221,29953,234269
234763,272143,199198,162655,156560,175040
234764,272143,168623,199198,95972,276970
234765,160974,160417,158536,199198,272143
234766,59057,336223,336221,48403,95716
234767,160417,158536,300470,158082,233717
234768,158536,162655,160974,218337,64329
234769,162655,162300,160417,158536,123909
234770,162655,300470,16129,162300,158536
234771,61371,61345,162655,160417,205879
234772,159762,168623,123909,352544,312102
234773,199198,272143,160974,160417,158536
234774,303565,234987,159177,202675,31520
234775,162655,300470,16129,162300,158536
234776,293301,233717,168623,156560,235870
234777,336221,235870,336223,235616,289090
234778,59057,336223,289090,336221,336220
234779,63307,161801,62464,39825,161506
234780,202381,285908,202320,202355,206168
234781,123909,199198,272143,160974,286321
234782,199198,182394,277534,162655,337082
234783,123290,123757,160417,162655,124350
234784,20691,96210,336221,123909,276970
234785,235616,199197,289090,183176,202388
234786,207731,202383,207024,209262,202675
234787,20691,199198,235616,87127,336221
234788,199197,160417,272143,158536,156560
234789,272143,199198,198659,166581,224658
234790,168623,336221,234698,235616,336220
234791,160974,160417,158536,199198,272143
234792,336221,234698,59057,272143,336223
234793,160417,158536,300470,158082,160974
234794,62526,62714,285726,62595,160417
234795,160974,160417,158536,199198,272143
234796,272143,198659,182394,64329,166581
234797,199198,158536,162655,64329,272143
234798,272143,162655,160974,64329,199198
234799,272143,199198,166581,162655,29953
234800,272143,119193,336223,59057,199197
234801,336220,236444,277491,341794,160974
234802,245099,116828,116856,244930,245242
234803,123290,123818,124748,124352,124350
234804,160974,160417,162655,218337,156560
234805,199198,289090,336221,272143,336223
234806,272143,234698,123909,336221,96210
234807,234698,336221,235870,235616,300082
234808,160974,160417,158536,199198,272143
234809,272143,162655,199198,156560,160974
234810,272143,160417,158536,162655,166581
234811,59057,336223,336221,95716,234698
234812,160974,160417,158536,199198,272143
234813,162655,272143,160974,159762,160417
234814,336223,272143,198659,289090,123909
234815,162655,300470,16129,162300,158536
234816,272143,166581,160974,225055,198659
234817,272143,168623,237524,123909,175040
234818,284547,288437,199197,220851,235230
234819,272143,96210,64329,156560,336221
234820,168623,293050,123289,286321,124749
234821,159762,289126,234698,182256,95716
234822,272143,336245,160974,206763,20691
234823,162655,300470,16129,162300,158536
234824,162655,160417,158536,162300,300470
234825,234698,95716,336221,235870,160974
234826,162655,300470,16129,162300,158536
234827,84417,272143,166581,198659,199198
234828,162655,300470,272143,158536,160417
234829,160974,160417,158082,158536,162655
234830,162655,236171,199198,272143,300470
234831,353633,353575,351364,351876,59057
234832,162655,64329,199198,48403,158536
234833,158536,162655,338340,300470,160417
234834,160974,160417,158536,199198,272143
234835,348093,71665,233688,162655,348109
234836,293301,289090,293050,159762,336220
234837,272143,162655,199197,293050,338340
234838,162655,300470,16129,162300,158536
234839,271262,58580,225010,236566,283392
234840,162655,272143,160417,170092,158536
234841,199198,272143,158536,235616,198659
234842,199198,272143,156560,123909,166581
234843,336221,272143,162655,234698,336223
234844,272143,199198,293301,162655,95953
234845,20691,235870,95716,159762,336245
234846,32406,30315,311650,29287,32559
234847,160417,158536,300470,162655,160974
234848,123818,123909,62434,123290,124228
234849,96210,162655,20691,336245,288440
234850,198659,199198,64329,162655,95716
234851,162655,300470,16129,162300,158536
234852,87207,87126,94304,262171,116136
234853,96210,59057,336223,20691,199198
234854,289090,225739,235854,199198,277491
234855,160974,272143,209122,160417,225055
234856,123909,168623,299152,236207,161425
234857,160974,160417,158536,199198,272143
234858,160974,162655,156560,300470,158536
234859,123909,348112,336220,237524,234267
234860,160974,160417,158536,199198,272143
234861,279328,141763,310882,311069,141477
234862,124352,123818,123757,124350,123289
234863,160974,293301,156654,300470,272143
234864,124347,194213,299834,106730,187301
234865,162655,300470,16129,162300,158536
234866,160417,146117,293301,160974,234698
234867,160974,160417,158536,199198,272143
234868,160974,160417,158536,199198,272143
234869,272143,199198,15226,166581,175040
234870,20691,87236,87231,160417,158536
234871,202388,202289,31836,208527,208539
234872,199198,162655,272143,198659,225463
234873,255354,234472,233605,328613,199198
234874,162655,300470,16129,64329,199198
234875,198867,199653,198322,198281,198619
234876,59758,313504,284844,300470,236613
234877,199198,272143,160974,160417,158536
234878,20691,199198,64329,288440,336245
234879,162655,300470,16129,162300,158536
234880,162655,160417,300470,218337,16129
234881,293301,285719,159762,336223,272143
234882,168623,293301,285719,159762,233717
234883,199198,160974,272143,160417,300470
234884,207731,202383,207024,209262,202675
234885,123290,123818,124352,124748,123289
234886,271262,202381,272143,198659,182394
234887,272143,199198,156560,158536,199197
234888,161602,158536,157078,96407,95640
234889,199198,272143,214800,160974,160417
234890,336221,235870,20691,95716,315105
234891,32716,123290,124352,30003,123757
234892,160417,160974,300470,162655,158536
234893,158536,233658,160974,289003,272143
234894,272143,199198,158536,160974,235715
234895,336223,59057,31836,48403,288320
234896,336221,271262,95716,156964,48403
234897,293301,285719,289003,159762,233717
234898,42761,207731,208527,330160,330309
234899,336221,199198,235870,272143,300082
234900,234698,95716,336221,234269,48403
234901,206627,284024,189593,162655,59092
234902,336221,235870,156964,199198,236338
234903,123909,123757,168623,354086,59057
234904,160417,158536,300470,158082,162655
234905,160974,300470,202383,16129,225055
234906,199198,284547,300082,166581,336221
234907,293114,338340,313431,123826,284985
234908,124350,123289,123290,124176,124352
234909,272143,58619,199198,158536,208970
234910,160974,160417,156560,272143,158536
234911,336221,235870,64409,234698,236338
234912,199198,198659,224658,162655,2075
234913,118719,119586,118831,118773,119417
234914,272143,129434,162655,199198,319691
234915,272143,162655,25854,166581,301015
234916,272143,160974,158536,96755,199198
234917,272143,348109,160974,64329,348112
234918,162655,300470,16129,162300,158536
234919,39894,289003,352979,30389,64409
234920,160974,160417,158536,199198,272143
234921,160974,160417,158536,156560,199198
234922,206027,58010,98855,98857,106337
234923,160974,160417,158536,199198,272143
234924,199198,158536,277107,162655,160417
234925,234698,160417,158536,272143,162655
234926,162655,354754,286161,284547,199197
234927,160417,158536,300470,158082,160974
234928,162655,300470,16129,162300,158536
234929,272143,218028,162655,234269,202355
234930,160974,162655,160417,162300,156808
234931,303565,233658,162655,234987,159177
234932,111043,234006,202355,215993,162655
234933,123909,160417,158536,123757,141004
234934,160974,300470,199198,202557,96812
234935,209294,162655,206661,202557,202586
234936,336221,336254,283009,156964,156560
234937,160974,160417,158536,199198,272143
234938,272143,64329,199198,198659,166581
234939,160974,160417,158536,199198,272143
234940,293062,336220,338340,128957,331737
234941,128260,354086,206735,59057,199197
234942,336221,300082,236444,284547,235870
234943,272143,160974,166581,182394,300470
234944,160974,160417,58434,158536,59288
234945,162655,123290,123818,160417,272143
234946,160974,160417,158536,199198,272143
234947,241270,272143,199198,166581,162655
234948,20691,336245,308242,284018,342187
234949,160974,4994,4763,3473,3464
234950,162655,300470,16129,162300,158536
234951,158536,162655,160974,160417,158082
234952,160974,160417,272143,162655,156560
234953,162655,160417,313932,312619,312305
234954,277713,233717,162655,300470,161801
234955,235870,234698,336223,336221,95716
234956,336221,234698,156964,235870,87117
234957,331116,160417,158536,300470,336220
234958,123818,123289,123757,124352,123290
234959,336221,235870,234698,95716,336223
234960,160974,272143,158536,162655,156560
234961,310882,311069,199198,272143,166581
234962,128260,111043,354086,159938,181585
234963,293301,233717,159762,276946,58606
234964,124177,270607,326802,245161,284985
234965,169168,174138,234698,175213,175162
234966,202388,162655,202289,206735,277107
234967,15226,16911,177155,187067,261612
234968,160974,225463,288435,235854,264771
234969,160417,158536,300470,158082,162655
234970,272143,199198,235799,224658,182394
234971,216359,224209,218424,223813,217657
234972,160417,162655,156560,64329,158536
234973,336221,300082,235870,272143,182394
234974,8393,9969,10587,276818,30534
234975,128260,336220,199198,234269,166581
234976,202652,123757,202376,209013,207714
234977,162655,160417,160974,293301,300470
234978,156560,336221,48403,199198,59057
234979,162655,158536,272143,160417,199198
234980,199198,331116,202355,59057,48403
234981,20691,162655,336245,225463,199198
234982,87152,155950,87165,87207,157975
234983,123909,168623,276970,237524,57771
234984,269672,49064,174919,48284,49017
234985,162655,300470,16129,162300,158536
234986,20691,96210,336245,288440,337441
234987,338340,124749,199198,39787,96755
234988,122818,159119,272143,31836,336221
234989,202372,202534,206735,209294,202330
234990,162655,348109,348112,348093,277107
234991,95716,234698,48403,336223,119193
234992,283009,331116,336254,36399,284096
234993,199198,182394,162655,284312,213927
234994,336221,336223,235870,235616,234698
234995,272143,162655,64329,166581,158536
234996,162655,300470,202320,206785,202557
234997,293301,162655,158536,64329,156560
234998,160974,160417,158536,199198,272143
234999,59057,182474,31836,336223,48403
235000,336221,129434,235870,158536,198159
235001,199078,337735,284985,160938,96755
235002,50657,308242,284018,342187,352619
235003,336221,161801,211863,211941,235870
235004,158536,162655,160974,218337,64329
235005,305190,264021,330785,75007,76397
235006,162655,158536,158082,208145,300470
235007,162655,87224,300470,161801,202308
235008,276970,59057,133160,336223,233595
235009,233688,199198,183176,283505,162655
235010,158536,162655,160974,160417,158082
235011,158536,160974,272143,156560,158082
235012,199198,272143,162655,64329,198659
235013,272143,236951,124194,289003,160974
235014,156624,162655,158536,160417,156560
235015,162655,158536,160417,300470,16129
235016,123290,124352,123818,123289,123757
235017,288320,336223,59057,234698,31836
235018,162655,160974,300470,160417,158536
235019,118252,94895,78366,118719,118553
235020,160974,162655,300470,16129,123826
235021,162655,65991,300470,16129,162300
235022,123757,124176,293050,363937,123289
235023,162655,160417,272143,64329,166581
235024,62464,197151,215861,199198,181873
235025,162655,300470,16129,162300,158536
235026,272143,166581,160974,225055,198659
235027,31836,133160,303180,336223,141004
235028,160974,152863,300470,168623,272143
235029,96985,173480,231234,140584,58580
235030,48852,208865,160473,47950,197858
235031,361706,363234,362607,362423,198547
235032,162655,158536,64329,199198,160417
235033,123818,123757,124352,124177,123289
235034,123290,124352,234698,284985,336221
235035,123818,123290,124228,124352,199198
235036,234698,336221,235870,159762,300470
235037,300470,162655,16129,162300,190735
235038,235616,336221,234698,124228,123818
235039,336221,234698,235870,59057,156964
235040,162655,236171,199198,272143,300470
235041,123757,123818,123290,123289,124350
235042,162655,218337,160974,64329,156560
235043,336223,59057,336221,48403,31836
235044,162655,300470,16129,162300,158536
235045,42225,42224,158536,159168,82367
235046,162655,272143,160417,166581,160974
235047,199198,64329,198659,166581,324823
235048,123289,234698,336221,272143,124350
235049,155081,303206,303519,304302,303391
235050,160974,162655,16129,272660,272143
235051,199198,182394,224658,162655,16911
235052,124176,123289,124350,338340,124749
235053,235616,213228,356954,118444,289090
235054,160417,158536,300470,158082,162655
235055,10207,8189,8907,10186,9906
235056,223520,206027,79739,199198,217906
235057,358109,209294,206661,272143,198659
235058,160974,225463,235230,313431,272143
235059,272143,160974,162655,158536,64329
235060,220247,218540,202635,202372,195322
235061,160417,158536,300470,162655,158082
235062,202079,201780,201792,201883,201727
235063,336245,210447,160974,20691,336220
235064,336221,183176,162655,234698,354086
235065,336223,336221,272143,95716,123909
235066,73114,123757,160974,160417,70337
235067,199197,172647,313431,173242,235230
235068,202636,236207,160974,276970,168623
235069,155150,106868,106991,195607,193389
235070,293114,272143,124749,338340,64329
235071,158536,160417,162655,300470,16129
235072,160974,160417,158536,199198,272143
235073,199198,272143,160974,160417,158536
235074,156560,272143,235230,199197,159762
235075,162655,236171,199198,272143,300470
235076,336221,234698,276970,62028,351474
235077,284547,298820,300128,293301,156654
235078,234698,199198,272143,234269,64329
235079,263960,234698,264765,95716,264980
235080,199198,162655,337082,198659,224658
235081,157077,156025,106536,158212,158722
235082,36161,2303,36129,199198,272143
235083,203568,199198,272143,198659,166581
235084,199198,331738,272143,160974,160417
235085,162655,225463,300470,199198,16129
235086,123757,123290,123909,124352,284547
235087,119534,161801,111043,133160,235652
235088,162655,160417,48795,47982,166210
235089,162655,300470,16129,162300,158536
235090,336223,95716,48403,199198,119193
235091,123757,123290,124352,123909,124177
235092,218028,161602,209236,207982,157078
235093,199198,58891,123289,16911,15152
235094,272143,198659,182394,64329,166581
235095,42655,42640,42476,123909,237524
235096,336221,234698,162655,272143,59057
235097,272143,158536,160417,162655,64329
235098,336221,234698,183176,156964,272143
235099,59057,159762,31836,32082,289126
235100,160417,162655,160974,123757,271352
235101,162655,300470,16129,162300,158536
235102,160417,158536,300470,158082,162655
235103,123757,123909,276970,160417,158536
235104,123757,199198,123290,160974,124352
235105,341033,343232,341083,274125,341794
235106,328178,327649,327006,327836,326829
235107,336223,289090,336220,59057,336221
235108,162655,300470,16129,162300,158536
235109,160974,160417,158536,199198,272143
235110,224706,43109,42630,42925,162655
235111,199198,272143,160974,160417,300470
235112,272143,199198,64329,162655,166581
235113,234698,336223,235870,336221,95716
235114,158536,162655,156624,160158,160974
235115,272143,162655,160417,158536,166581
235116,61548,199198,64329,166581,162655
235117,162655,257291,160417,286321,289126
235118,272143,199198,162655,64329,166581
235119,162655,237524,16129,225463,202557
235120,282617,73167,284901,284629,285023
235121,162655,158536,156560,199197,289090
235122,158536,162655,160974,218337,64329
235123,161506,160974,300473,297906,298310
235124,235799,168642,233432,67482,44564
235125,336220,289090,277491,160974,158536
235126,160974,59057,288320,300470,31836
235127,158536,162655,160974,218337,64329
235128,272143,162655,285719,199198,168623
235129,204638,204639,218028,157078,337192
235130,32094,59160,31102,184447,58830
235131,160974,272143,160417,225055,158536
235132,336220,235854,288320,235616,289090
235133,199197,156625,214709,129029,277068
235134,300473,300128,300923,298310,297906
235135,218028,202355,48016,233816,336254
235136,195782,195603,186986,194197,195470
235137,162655,300470,16129,162300,158536
235138,162655,158536,336221,199198,234698
235139,272143,211415,166581,160974,225055
235140,158536,162655,160974,218337,64329
235141,134942,134796,124352,123818,137361
235142,255147,255155,254856,255821,199198
235143,160417,158536,300470,123909,158082
235144,124350,123757,123290,124352,124748
235145,157078,162655,237524,209630,293301
235146,159762,20691,336245,144840,289126
235147,160974,160417,158536,199198,272143
235148,160974,162655,160417,162300,156808
235149,336221,234698,156964,199198,235870
235150,336221,234698,235870,336223,59057
235151,312300,360990,19788,273432,206785
235152,14394,124748,313619,313242,313113
235153,162655,158536,64329,156560,199198
235154,308424,308394,102873,308546,105540
235155,207395,96039,206753,263956,264578
235156,272143,64329,123757,166581,336223
235157,160417,162655,160974,158536,300470
235158,293301,123909,156625,276970,162655
235159,293050,156839,161801,182256,156843
235160,336221,156964,235870,235616,300082
235161,64329,166581,198659,162655,199198
235162,362284,159762,360475,361386,361476
235163,160417,218337,162655,160974,64329
235164,124748,123818,123290,124352,124228
235165,199198,162655,198659,182394,272143
235166,199198,64329,162655,159762,166581
235167,123757,212780,123290,124352,272143
235168,162655,236171,199198,272143,300470
235169,336220,289090,277491,235854,337192
235170,272143,162655,64329,199198,158536
235171,161602,300470,207994,16129,162655
235172,257396,283840,286288,254765,156121
235173,272143,199198,198659,166581,162655
235174,160974,160417,158536,199198,272143
235175,119193,336223,31836,48403,20691
235176,160417,272143,162655,160974,158536
235177,162655,236171,199198,272143,300470
235178,202388,202330,207963,208360,336221
235179,123289,160974,124194,123290,272143
235180,96680,95724,96999,97585,283392
235181,162655,300470,16129,162300,158536
235182,158536,162655,160974,218337,64329
235183,162655,158536,158082,300470,236444
235184,160974,160417,158536,199198,272143
235185,289126,336220,160974,159762,285719
235186,123757,123818,64329,123289,123290
235187,156560,272143,199198,338340,288435
235188,124748,123290,123818,124352,123289
235189,300263,214800,199198,299945,58606
235190,333878,280589,280061,281202,337603
235191,160974,272143,199198,234698,300470
235192,73413,73271,73287,134808,135472
235193,162655,225463,300470,199198,16129
235194,62567,182601,182628,183840,297051
235195,160974,338339,160417,158536,272218
235196,207731,202383,107177,202586,81269
235197,156560,272143,293301,166581,199197
235198,162655,202636,300470,123909,286321
235199,73500,73413,293301,62464,233717
235200,41873,160417,158536,39960,39329
235201,298411,114531,21079,169482,62165
235202,162655,300470,16129,162300,158536
235203,171407,169095,172030,169088,169105
235204,160974,202355,331116,348851,235870
235205,293301,272143,156560,235230,313431
235206,124281,123509,124347,123301,123376
235207,160417,158536,300470,158082,162655
235208,162655,300470,16129,162300,158536
235209,233688,111043,124748,336221,183176
235210,160974,87224,303565,199198,234987
235211,31836,114905,202355,234698,133160
235212,160974,160417,158536,199198,272143
235213,235870,160974,300082,336254,234698
235214,199198,64329,166581,162655,198659
235215,199198,95716,234698,166581,162655
235216,237524,276970,272143,168623,123909
235217,59057,288320,31836,336223,133160
235218,162655,272143,182394,198659,300470
235219,162655,300470,16129,162300,158536
235220,206009,273024,272243,224040,234368
235221,96210,336220,48007,277491,235854
235222,234267,284547,336220,277491,70646
235223,162655,300470,16129,162300,158536
235224,160417,158536,300470,234698,158082
235225,158536,162655,160974,160417,158082
235226,336221,300263,161506,161801,123757
235227,199198,166581,336221,158536,156560
235228,199198,272143,160974,160417,158536
235229,336221,235870,289003,198817,39894
235230,58619,356312,42492,159275,70095
235231,158536,162655,160974,218337,64329
235232,160974,160417,293301,161855,156654
235233,162655,300470,16129,162300,158536
235234,162655,123909,300470,199198,16129
235235,87144,199197,234698,95716,158536
235236,64329,123818,199198,124352,166581
235237,160974,160417,158536,199198,272143
235238,162655,16129,236171,199198,225463
235239,59057,199198,166581,48403,168623
235240,199198,234698,336223,64329,198659
235241,15226,336220,96210,177155,261612
235242,206735,218028,202586,207731,202355
235243,321569,320263,59704,58867,58273
235244,272143,199198,158536,331738,160974
235245,160417,160974,162655,158536,300470
235246,336220,237524,235854,208380,277491
235247,208539,61169,202493,202289,58113
235248,84404,277491,272143,336220,83383
235249,162655,300470,16129,162300,158536
235250,199198,166581,198659,158536,156560
235251,272143,162655,199198,235715,166581
235252,272143,199198,166581,162655,64329
235253,303967,272143,304219,304492,235616
235254,336221,234698,336223,95716,31836
235255,308330,328292,308440,308216,308242
235256,264222,261037,48972,48706,254567
235257,160974,133160,31836,336380,59057
235258,123757,336748,160974,168623,123818
235259,162655,272660,236171,236613,199198
235260,162655,160417,224354,300470,218337
235261,206934,235230,199197,272143,159762
235262,160974,160417,158536,199198,272143
235263,336220,156282,34751,271262,162655
235264,160417,158536,300470,158082,162655
235265,123909,283009,234698,276970,168623
235266,235616,162655,336220,272143,277491
235267,160417,158536,300470,206027,158082
235268,162655,163295,191258,158536,160417
235269,199198,199197,272143,156560,166581
235270,199198,272143,198659,182394,162655
235271,202355,32831,218028,331116,215613
235272,166581,199197,272143,156560,199198
235273,59040,206433,209186,105801,96650
235274,199198,272143,235715,237524,64329
235275,158536,162655,160974,218337,64329
235276,272143,199198,162655,198659,166581
235277,160974,160417,158536,233717,156560
235278,162655,133160,161506,64329,161801
235279,199197,162655,156560,158536,313431
235280,336220,336221,235616,234698,95716
235281,289090,272143,199198,156560,313431
235282,160974,160417,158536,199198,272143
235283,160974,160417,158536,199198,272143
235284,272143,199198,198659,64329,168623
235285,160417,158536,300470,158082,162655
235286,73413,73500,73506,73271,289090
235287,199197,336221,162655,272143,156560
235288,160974,162655,123757,160417,158536
235289,124177,124748,124749,123290,123818
235290,59758,313504,284844,300470,236613
235291,199198,182394,277534,162655,337082
235292,199198,64329,235616,198659,166581
235293,158536,162655,160974,160417,158082
235294,281974,282446,342188,123909,202729
235295,123909,160974,257291,168623,159762
235296,160974,160417,158536,199198,272143
235297,162655,158536,158082,300470,16129
235298,272143,234698,123909,336221,96210
235299,168623,293301,199198,159762,234269
235300,272143,64329,162655,156560,199198
235301,31836,336223,160974,233717,59057
235302,95716,234698,4956,272143,160417
235303,282617,73167,284901,284629,285023
235304,160417,158536,160974,300470,158082
235305,158536,162655,160974,218337,64329
235306,355886,355896,355864,355902,355917
235307,162655,300470,16129,162300,158536
235308,166581,272143,198659,162655,182394
235309,199198,123909,161425,277068,156560
235310,160417,158536,300470,158082,160974
235311,234698,95716,336223,336221,59057
235312,160974,225463,162655,202557,16129
235313,235230,313431,272143,284547,156560
235314,160974,160417,123289,156625,158536
235315,4359,124749,96755,3106,123826
235316,58580,160974,225463,162655,313920
235317,206977,123818,123290,124228,124352
235318,336223,48403,119193,336221,59057
235319,160974,160417,158536,336254,199198
235320,160974,155023,283330,160417,158082
235321,272143,64329,162655,166581,198659
235322,158536,162655,156560,199198,64329
235323,236951,160974,199198,300470,272143
235324,162655,236171,199198,272143,300470
235325,211442,162655,156624,156560,160417
235326,123818,336221,124228,106476,124748
235327,272143,123818,123290,199198,124352
235328,272143,64329,199198,162655,198659
235329,209236,160417,158536,300470,162655
235330,202388,202355,202381,209236,202559
235331,160974,272143,183176,225055,199198
235332,160974,225463,162655,202557,16129
235333,64329,272143,199198,324823,166581
235334,156560,235230,162655,286161,313431
235335,114553,168623,162655,300470,276970
235336,195823,195603,160974,160417,195673
235337,31836,206168,168623,199197,206934
235338,226045,225068,225069,211486,225499
235339,166581,96210,198659,277491,64329
235340,139254,26910,112678,78601,206862
235341,234088,312870,323868,312968,47716
235342,59758,313504,284844,300470,236613
235343,20691,160417,336245,235616,161801
235344,199198,272143,199850,64329,156560
235345,234698,162655,336221,123818,123289
235346,158536,162655,160974,218337,64329
235347,355395,9127,337500,308378,202520
235348,199198,159762,285719,289126,272143
235349,123290,124352,123818,123757,123289
235350,234698,235616,32082,234269,153618
235351,289090,336221,336223,337192,133160
235352,160974,160417,158536,199198,272143
235353,272143,293114,183176,300470,160417
235354,123818,123757,168623,123289,124228
235355,160417,158536,162655,272143,300470
235356,272143,166581,331738,162655,284985
235357,272143,199197,289003,156560,166581
235358,162655,160417,235616,313931,323208
235359,199198,198659,224658,162655,2075
235360,96210,20691,199198,272143,336221
235361,160417,162655,199198,158536,166581
235362,286416,285922,286419,106573,286418
235363,162655,160417,158536,160974,156560
235364,272143,198659,182394,64329,166581
235365,237524,58580,160974,87174,233420
235366,160974,160417,158536,156560,149612
235367,4798,199198,166581,158536,156560
235368,140528,199198,162655,199078,198659
235369,156560,234698,272143,166581,199198
235370,160974,199198,284583,272143,300470
235371,336221,156964,160417,158536,300082
235372,272143,198659,162655,225055,182394
235373,123818,124177,123290,124228,123289
235374,272143,162655,199198,198659,64329
235375,158536,162655,160974,160417,161801
235376,272143,160974,162655,225055,166581
235377,160417,158536,300470,156560,158082
235378,168623,96210,288440,286321,59057
235379,96210,336245,20691,288440,285377
235380,87231,300470,87224,160974,160417
235381,289090,183176,234267,272143,283505
235382,160417,218337,162655,160974,64329
235383,162655,300470,16129,162300,158536
235384,313431,235230,286161,36867,156560
235385,272143,166581,199198,64329,175040
235386,59057,31836,160974,160417,234698
235387,272143,162655,123757,158536,156560
235388,69786,63833,10145,63832,30072
235389,129434,336380,336223,31520,83534
235390,272143,198659,224658,162655,199198
235391,162655,300470,16129,162300,158536
235392,283392,123757,123289,236951,123818
235393,124352,123818,123757,123290,123289
235394,87236,271262,87179,25325,237524
235395,162655,300470,16129,162300,158536
235396,124350,123290,124352,123757,160974
235397,160974,199198,272143,160417,300470
235398,234698,235870,95716,156964,161506
235399,123909,206934,123757,237524,70646
235400,202383,207731,300470,207469,209294
235401,293301,159762,289126,160417,285719
235402,87224,271262,87228,87174,202355
235403,70646,211415,117677,16294,16470
235404,168623,336221,234698,95716,271261
235405,162655,236171,199198,272143,300470
235406,129434,336380,202559,202355,352979
235407,300082,288320,336221,235870,156964
235408,160974,160417,158536,199198,272143
235409,160974,160417,158082,158536,162655
235410,160974,225463,162655,202557,16129
235411,162655,64329,272143,166581,160417
235412,162655,298035,298032,161858,299582
235413,162655,236171,199198,272143,300470
235414,123757,123909,124177,162655,123290
235415,336220,234267,289090,235616,234698
235416,336221,235616,336223,235870,234698
235417,202388,206362,202635,202670,202372
235418,236207,124177,124350,123289,123757
235419,199198,198659,162655,272143,224658
235420,20691,288440,336900,336245,96210
235421,206735,202388,202534,70591,208360
235422,160974,160417,158536,199198,272143
235423,20691,336245,160974,271262,199198
235424,162655,64329,300470,199198,158536
235425,160974,250067,225055,160417,251281
235426,160974,160417,158536,199198,272143
235427,272143,162655,160417,158536,300470
235428,156624,162655,158536,160417,156560
235429,234698,160158,160974,233717,160940
235430,336223,336221,199198,272143,234698
235431,156025,157077,158535,285206,284597
235432,160974,160417,158536,214800,160132
235433,158536,162655,160974,218337,64329
235434,123290,124352,123757,123818,293301
235435,202355,331116,234698,202559,161801
235436,124352,123818,123289,123290,124748
235437,162655,16129,225463,160974,158536
235438,235616,241270,289090,336220,336221
235439,162655,158536,168623,158082,300470
235440,199198,272143,166581,64329,158536
235441,336221,162655,31836,160417,158536
235442,174220,172096,175445,172497,41456
235443,96210,288440,20691,336245,337441
235444,162655,300470,16129,162300,158536
235445,300798,129434,133160,299711,84693
235446,123818,272143,124228,123757,162655
235447,162655,300470,16129,162300,158536
235448,277713,160974,20691,284547,336245
235449,235870,272143,95716,300082,199198
235450,160417,272143,160974,208237,156619
235451,160974,160417,158536,199198,272143
235452,300470,225463,235616,162655,202557
235453,123757,123818,237524,168623,202493
235454,272143,199198,336221,234698,336223
235455,95716,336223,234698,277170,25325
235456,336223,277491,31836,59057,133160
235457,162655,300470,16129,162300,158536
235458,272143,166581,156560,160417,234698
235459,202534,160974,114059,96755,124749
235460,272143,234698,123909,336221,96210
235461,124350,162655,123290,160417,124352
235462,264069,96210,177155,123289,16911
235463,226232,226239,226238,226236,226237
235464,162655,160974,300470,225463,16129
235465,160974,160417,158536,199198,272143
235466,162655,158536,156624,160417,64329
235467,237524,123289,160417,158536,198817
235468,162655,300470,16129,162300,158536
235469,87126,87188,87207,199198,166581
235470,158536,162655,160974,156624,156560
235471,289090,59057,336223,336221,337192
235472,160974,300470,16129,182394,96812
235473,276970,168623,123909,236207,303725
235474,174617,172766,272143,198659,174602
235475,160974,234698,160417,158536,199198
235476,162655,236171,199198,272143,300470
235477,159762,158536,160974,358109,168623
235478,293301,161506,161801,202289,63307
235479,199198,156560,233717,338340,123289
235480,199198,158536,156560,166581,160974
235481,160974,272143,160417,225055,158536
235482,202652,160974,264195,74762,361969
235483,58580,202416,313920,202383,96210
235484,168623,237524,348112,166534,276970
235485,274125,341583,96210,341033,288440
235486,160974,160417,158536,199198,272143
235487,234698,336221,336220,31836,235616
235488,272143,313431,235230,156560,286161
235489,300470,162655,293301,16129,162300
235490,123909,160974,237524,300470,286321
235491,199197,235230,313431,284547,156560
235492,160974,160417,158536,199198,272143
235493,123290,124352,123757,123818,123289
235494,13856,199198,64329,198659,16876
235495,160974,271262,293301,277107,233717
235496,162655,272143,168623,198659,300470
235497,362423,360741,358472,280376,12414
235498,357435,158536,237524,284547,160417
235499,161801,161506,272143,270799,166581
235500,265807,225584,224209,225764,20197
235501,162655,300470,16129,162300,158536
235502,272143,198659,182394,64329,166581
235503,160417,158536,158508,300470,157407
235504,160974,160417,158536,199198,272143
235505,73413,73271,73287,134808,135472
235506,199198,198659,224658,162655,2075
235507,158536,162655,160974,160417,158082
235508,300470,48403,16129,162655,119193
235509,146202,70127,140324,146187,258176
235510,284547,59057,293050,31836,159762
235511,160974,263295,16129,162655,265161
235512,255875,254491,255620,254526,254585
235513,336928,160974,160417,158536,336314
235514,288320,162655,160417,357838,156560
235515,277713,235870,214576,336221,156964
235516,162655,300470,16129,162300,158536
235517,272143,162655,124350,20691,277491
235518,225463,162655,160974,199198,272143
235519,235870,272143,336221,300082,199198
235520,336221,156964,95716,234698,300082
235521,162655,300470,16129,162300,158536
